dataset,name,n,method,selection_objective,selected_k,T,CNOT,depth,gates,peak_ancilla,score,line_score,correct,candidate_ks,abc_binary,abc_lut_max_fanin,abc_lut_nodes,abc_script,anf_terms,error,explicit_ancilla,index,n_qubits,preset_name,skipped,source_manifest,time_s
traditional,truth_n5_9,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,168,283,283,115,3,190.715,214.715,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,15,,1,90,7,truth_n5_9,,benchmark_exports/traditional_resource_external_seed42,0.30597591400146484
traditional,truth_n5_9,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,168,283,283,115,3,190.715,259.71500000000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,15,,1,90,7,truth_n5_9,,benchmark_exports/traditional_resource_external_seed42,0.30597591400146484
traditional,truth_n6_0,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,776,1291,1297,521,9,870.3050000000001,870.3050000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,6,strash; if -K 5,29,,6,145,13,truth_n6_0,,benchmark_exports/traditional_resource_external_seed42,0.2086350917816162
traditional,truth_n6_0,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,552,965,977,425,13,635.505,635.505,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,29,,11,145,18,truth_n6_0,,benchmark_exports/traditional_resource_external_seed42,0.2137129306793213
traditional,truth_n6_0,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,552,965,977,425,13,635.505,739.505,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,29,,11,145,18,truth_n6_0,,benchmark_exports/traditional_resource_external_seed42,0.2137129306793213
traditional,truth_n6_0,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,552,965,977,425,13,635.505,934.505,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,29,,11,145,18,truth_n6_0,,benchmark_exports/traditional_resource_external_seed42,0.2137129306793213
traditional,truth_n6_1,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,1000,1647,1659,659,10,1117.355,1117.355,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,36,,7,146,14,truth_n6_1,,benchmark_exports/traditional_resource_external_seed42,0.19057011604309082
traditional,truth_n6_1,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,696,1189,1203,507,17,800.675,800.675,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,15,strash; if -K 4,36,,15,146,22,truth_n6_1,,benchmark_exports/traditional_resource_external_seed42,0.20406317710876465
traditional,truth_n6_1,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,696,1189,1203,507,17,800.675,936.675,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,15,strash; if -K 4,36,,15,146,22,truth_n6_1,,benchmark_exports/traditional_resource_external_seed42,0.20406317710876465
traditional,truth_n6_1,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,696,1189,1203,507,17,800.675,1191.675,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,15,strash; if -K 4,36,,15,146,22,truth_n6_1,,benchmark_exports/traditional_resource_external_seed42,0.20406317710876465
traditional,truth_n6_10,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,792,1305,1313,521,9,887.1050000000001,887.1050000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,6,strash; if -K 5,36,,6,155,13,truth_n6_10,,benchmark_exports/traditional_resource_external_seed42,0.38707876205444336
traditional,truth_n6_10,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,520,899,909,389,15,603.485,603.485,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,13,strash; if -K 4,36,,13,155,20,truth_n6_10,,benchmark_exports/traditional_resource_external_seed42,0.17654776573181152
traditional,truth_n6_10,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,520,899,909,389,15,603.485,723.485,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,13,strash; if -K 4,36,,13,155,20,truth_n6_10,,benchmark_exports/traditional_resource_external_seed42,0.17654776573181152
traditional,truth_n6_10,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,520,899,909,389,15,603.485,948.485,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,13,strash; if -K 4,36,,13,155,20,truth_n6_10,,benchmark_exports/traditional_resource_external_seed42,0.17654776573181152
traditional,truth_n6_11,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,424,707,713,289,6,477.86499999999995,477.86499999999995,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,3,strash; if -K 5,37,,3,156,10,truth_n6_11,,benchmark_exports/traditional_resource_external_seed42,0.6291849613189697
traditional,truth_n6_11,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,400,695,705,305,10,461.425,461.425,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,8,strash; if -K 4,37,,8,156,15,truth_n6_11,,benchmark_exports/traditional_resource_external_seed42,0.373981237411499
traditional,truth_n6_11,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,424,707,713,289,6,477.86499999999995,525.865,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,3,strash; if -K 5,37,,3,156,10,truth_n6_11,,benchmark_exports/traditional_resource_external_seed42,0.6291849613189697
traditional,truth_n6_11,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,424,707,713,289,6,477.86499999999995,615.865,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,3,strash; if -K 5,37,,3,156,10,truth_n6_11,,benchmark_exports/traditional_resource_external_seed42,0.6291849613189697
traditional,truth_n6_12,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,560,953,961,401,9,634.545,634.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,29,,7,157,14,truth_n6_12,,benchmark_exports/traditional_resource_external_seed42,0.3916149139404297
traditional,truth_n6_12,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,560,953,961,401,9,634.545,634.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,29,,7,157,14,truth_n6_12,,benchmark_exports/traditional_resource_external_seed42,0.3916149139404297
traditional,truth_n6_12,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,560,953,961,401,9,634.545,706.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,29,,7,157,14,truth_n6_12,,benchmark_exports/traditional_resource_external_seed42,0.3916149139404297
traditional,truth_n6_12,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,560,953,961,401,9,634.545,841.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,29,,7,157,14,truth_n6_12,,benchmark_exports/traditional_resource_external_seed42,0.3916149139404297
traditional,truth_n6_13,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,536,889,895,359,7,602.5749999999999,602.5749999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,38,,4,158,11,truth_n6_13,,benchmark_exports/traditional_resource_external_seed42,0.3779888153076172
traditional,truth_n6_13,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,472,815,829,357,13,546.605,546.605,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,38,,11,158,18,truth_n6_13,,benchmark_exports/traditional_resource_external_seed42,0.3622720241546631
traditional,truth_n6_13,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,472,815,829,357,13,546.605,650.605,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,38,,11,158,18,truth_n6_13,,benchmark_exports/traditional_resource_external_seed42,0.3622720241546631
traditional,truth_n6_13,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,536,889,895,359,7,602.5749999999999,763.5749999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,38,,4,158,11,truth_n6_13,,benchmark_exports/traditional_resource_external_seed42,0.3779888153076172
traditional,truth_n6_14,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,648,1073,1079,431,7,725.4149999999998,725.4149999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,34,,4,159,11,truth_n6_14,,benchmark_exports/traditional_resource_external_seed42,0.5485091209411621
traditional,truth_n6_14,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,456,797,809,353,13,529.545,529.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,34,,11,159,18,truth_n6_14,,benchmark_exports/traditional_resource_external_seed42,0.6684470176696777
traditional,truth_n6_14,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,456,797,809,353,13,529.545,633.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,34,,11,159,18,truth_n6_14,,benchmark_exports/traditional_resource_external_seed42,0.6684470176696777
traditional,truth_n6_14,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,456,797,809,353,13,529.545,828.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,34,,11,159,18,truth_n6_14,,benchmark_exports/traditional_resource_external_seed42,0.6684470176696777
traditional,truth_n6_15,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,536,893,901,365,8,604.885,604.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5,strash; if -K 5,29,,5,160,12,truth_n6_15,,benchmark_exports/traditional_resource_external_seed42,0.42539286613464355
traditional,truth_n6_15,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,536,893,901,365,8,604.885,604.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5,strash; if -K 5,29,,5,160,12,truth_n6_15,,benchmark_exports/traditional_resource_external_seed42,0.42539286613464355
traditional,truth_n6_15,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,536,893,901,365,8,604.885,668.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5,strash; if -K 5,29,,5,160,12,truth_n6_15,,benchmark_exports/traditional_resource_external_seed42,0.42539286613464355
traditional,truth_n6_15,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,536,893,901,365,8,604.885,788.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,5,strash; if -K 5,29,,5,160,12,truth_n6_15,,benchmark_exports/traditional_resource_external_seed42,0.42539286613464355
traditional,truth_n6_16,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,624,1055,1065,441,10,706.585,706.585,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,35,,7,161,14,truth_n6_16,,benchmark_exports/traditional_resource_external_seed42,0.3682680130004883
traditional,truth_n6_16,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,584,1021,1031,447,12,668.7750000000001,668.7750000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,10,strash; if -K 4,35,,10,161,17,truth_n6_16,,benchmark_exports/traditional_resource_external_seed42,0.4262239933013916
traditional,truth_n6_16,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,584,1021,1031,447,12,668.7750000000001,764.7750000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,10,strash; if -K 4,35,,10,161,17,truth_n6_16,,benchmark_exports/traditional_resource_external_seed42,0.4262239933013916
traditional,truth_n6_16,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,624,1055,1065,441,10,706.585,936.585,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,35,,7,161,14,truth_n6_16,,benchmark_exports/traditional_resource_external_seed42,0.3682680130004883
traditional,truth_n6_17,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,536,885,893,357,6,600.365,600.365,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,31,,4,162,11,truth_n6_17,,benchmark_exports/traditional_resource_external_seed42,0.23114585876464844
traditional,truth_n6_17,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,536,885,893,357,6,600.365,600.365,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,31,,4,162,11,truth_n6_17,,benchmark_exports/traditional_resource_external_seed42,0.23114585876464844
traditional,truth_n6_17,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,536,885,893,357,6,600.365,648.365,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,31,,4,162,11,truth_n6_17,,benchmark_exports/traditional_resource_external_seed42,0.23114585876464844
traditional,truth_n6_17,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,536,885,893,357,6,600.365,738.365,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,31,,4,162,11,truth_n6_17,,benchmark_exports/traditional_resource_external_seed42,0.23114585876464844
traditional,truth_n6_18,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,616,1027,1033,417,9,694.745,694.745,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,6,strash; if -K 5,34,,6,163,13,truth_n6_18,,benchmark_exports/traditional_resource_external_seed42,0.46552491188049316
traditional,truth_n6_18,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,512,893,903,391,14,593.175,593.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,12,strash; if -K 4,34,,12,163,19,truth_n6_18,,benchmark_exports/traditional_resource_external_seed42,0.23455309867858887
traditional,truth_n6_18,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,512,893,903,391,14,593.175,705.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,12,strash; if -K 4,34,,12,163,19,truth_n6_18,,benchmark_exports/traditional_resource_external_seed42,0.23455309867858887
traditional,truth_n6_18,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,616,1027,1033,417,9,694.745,901.745,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,6,strash; if -K 5,34,,6,163,13,truth_n6_18,,benchmark_exports/traditional_resource_external_seed42,0.46552491188049316
traditional,truth_n6_19,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,648,1089,1093,445,8,728.405,728.405,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,6,strash; if -K 5,33,,6,164,13,truth_n6_19,,benchmark_exports/traditional_resource_external_seed42,0.3114449977874756
traditional,truth_n6_19,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,632,1091,1099,467,14,724.795,724.795,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,12,strash; if -K 4,33,,12,164,19,truth_n6_19,,benchmark_exports/traditional_resource_external_seed42,0.41613101959228516
traditional,truth_n6_19,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,648,1089,1093,445,8,728.405,792.405,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,6,strash; if -K 5,33,,6,164,13,truth_n6_19,,benchmark_exports/traditional_resource_external_seed42,0.3114449977874756
traditional,truth_n6_19,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,648,1089,1093,445,8,728.405,912.405,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,6,strash; if -K 5,33,,6,164,13,truth_n6_19,,benchmark_exports/traditional_resource_external_seed42,0.3114449977874756
traditional,truth_n6_2,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,736,1215,1221,485,6,819.765,819.765,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,37,,4,147,11,truth_n6_2,,benchmark_exports/traditional_resource_external_seed42,0.18651914596557617
traditional,truth_n6_2,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,440,767,783,343,13,511.855,511.855,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,37,,11,147,18,truth_n6_2,,benchmark_exports/traditional_resource_external_seed42,0.22697019577026367
traditional,truth_n6_2,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,440,767,783,343,13,511.855,615.855,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,37,,11,147,18,truth_n6_2,,benchmark_exports/traditional_resource_external_seed42,0.22697019577026367
traditional,truth_n6_2,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,440,767,783,343,13,511.855,810.855,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,37,,11,147,18,truth_n6_2,,benchmark_exports/traditional_resource_external_seed42,0.22697019577026367
traditional,truth_n6_20,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,1080,1785,1793,713,11,1207.4250000000002,1207.4250000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,8,strash; if -K 5,30,,8,165,15,truth_n6_20,,benchmark_exports/traditional_resource_external_seed42,0.2884082794189453
traditional,truth_n6_20,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,704,1223,1235,531,18,812.7549999999999,812.7549999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,16,strash; if -K 4,30,,16,165,23,truth_n6_20,,benchmark_exports/traditional_resource_external_seed42,0.28978896141052246
traditional,truth_n6_20,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,592,1083,1103,511,28,712.975,936.975,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,27,strash; if -K 3,30,,27,165,34,truth_n6_20,,benchmark_exports/traditional_resource_external_seed42,0.36329007148742676
traditional,truth_n6_20,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,704,1223,1235,531,18,812.7549999999999,1226.7549999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,16,strash; if -K 4,30,,16,165,23,truth_n6_20,,benchmark_exports/traditional_resource_external_seed42,0.28978896141052246
traditional,truth_n6_21,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,544,897,905,361,7,611.065,611.065,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,35,,4,166,11,truth_n6_21,,benchmark_exports/traditional_resource_external_seed42,0.3602468967437744
traditional,truth_n6_21,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,480,831,847,367,13,555.615,555.615,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,35,,11,166,18,truth_n6_21,,benchmark_exports/traditional_resource_external_seed42,0.3449971675872803
traditional,truth_n6_21,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,480,831,847,367,13,555.615,659.615,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,11,strash; if -K 4,35,,11,166,18,truth_n6_21,,benchmark_exports/traditional_resource_external_seed42,0.3449971675872803
traditional,truth_n6_21,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,544,897,905,361,7,611.065,772.065,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,35,,4,166,11,truth_n6_21,,benchmark_exports/traditional_resource_external_seed42,0.3602468967437744
traditional,truth_n6_22,6,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,712,1191,1201,489,10,802.545,802.545,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,7,strash; if -K 5,34,,7,167,14,truth_n6_22,,benchmark_exports/traditional_resource_external_seed42,0.302340030670166
traditional,truth_n6_22,6,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,352,631,643,291,11,411.795,411.795,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,10,strash; if -K 4,34,,10,167,17,truth_n6_22,,benchmark_exports/traditional_resource_external_seed42,0.33085012435913086
traditional,truth_n6_22,6,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,352,631,643,291,11,411.795,499.795,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,10,strash; if -K 4,34,,10,167,17,truth_n6_22,,benchmark_exports/traditional_resource_external_seed42,0.33085012435913086
traditional,truth_n6_22,6,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,352,631,643,291,11,411.795,664.7950000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,10,strash; if -K 4,34,,10,167,17,truth_n6_22,,benchmark_exports/traditional_resource_external_seed42,0.33085012435913086
